id,name,address,birthdate,nationality,ownership_percentage,type
6037,Hannah Simpson,"USS Harris
FPO AA 72205",2009-07-25,Svalbard & Jan Mayen Islands,11.94,Person
6038,Larry Wright,"185 Tucker Ridges
Ramseyburgh, MP 77266",1913-02-17,Madagascar,47.48,Person
6039,Daniel Brown,"7427 Courtney Burgs
Kaylaborough, LA 66988",1984-02-08,Philippines,19.24,Company
6040,Bryan Pittman,"5706 Donald Oval Apt. 876
Hickstown, TX 87906",1983-10-02,Sweden,17.4,Person
6041,Christina Tran,"859 Davidson Throughway
Huangfurt, AZ 38094",1941-03-11,Luxembourg,62.28,Person
6042,Michael Flynn,"08431 Joseph Trail
New Sean, AK 21216",2001-11-24,Serbia,45.97,Company
6043,Emily Richardson,"54208 Russell Ranch
West Christina, UT 07438",1921-06-14,Bhutan,95.78,Person
6044,Karen Blake,"64837 Mason Walks
West Melanieburgh, TX 16193",1926-06-05,Micronesia,56.63,Person
6045,Matthew Gardner,"86150 Wright Lodge
Heatherville, PR 46074",1948-10-11,Mayotte,29.33,Person
6046,Mary Kramer,"576 Whitehead Plain Apt. 520
Port Micheleville, GU 83896",1935-09-25,Palestinian Territory,88.89,Person
6047,David Tate,"08600 Shannon Pike
Port Jaclyntown, WV 54885",1993-09-22,British Indian Ocean Territory (Chagos Archipelago),28.56,Company
6048,Olivia Butler,"USNS Benjamin
FPO AA 21861",1965-01-01,Cambodia,6.97,Company
6049,Mr. Cameron French,"442 Mary Island
Diazside, AZ 76013",1947-01-20,Cocos (Keeling) Islands,4.4,Person
6050,Deborah Yang,"36785 Edwards Summit Apt. 647
Chrishaven, NY 69965",1988-07-13,Guadeloupe,99.24,Person
6051,Deborah Matthews,"3225 Jonathan Locks
Amymouth, GU 29391",1930-06-08,Bangladesh,65.65,Person
6052,Jessica Shepherd,"3321 Heather Meadows
Markview, VA 39711",1973-03-10,Tokelau,13.9,Person
6053,Alejandra Monroe,"2915 Melissa Harbors Apt. 855
South Andrewchester, OR 20229",1997-02-13,Djibouti,77.56,Person
6054,Zachary Ruiz,"314 Susan Drive
Russellfurt, VI 96075",1931-02-14,Anguilla,58.79,Person
6055,Jacob Mcpherson,"59969 Robert Throughway
Lake Anthony, MI 96984",2014-04-23,Belgium,2.24,Company
6056,Tammy Chang,"PSC 2155, Box 0840
APO AA 93826",1993-07-19,Liberia,86.76,Company
6057,Brandy Williams,"60371 Jacqueline Causeway
Vanessaberg, NE 74745",1948-02-21,Albania,95.96,Company
6058,Mandy Warren,"838 Kevin Ports
New Michelleville, NY 58599",1915-05-17,Martinique,47.57,Company
6059,Veronica Wyatt,"90257 Shawn Harbor
East Wendybury, WA 47304",1982-06-04,Panama,63.32,Person
6060,Matthew Garcia,"3450 Mary Ports Apt. 242
Port Brittany, HI 58299",1934-10-02,El Salvador,12.89,Company
6061,Philip Villa,"172 Richard Fords
Port Daniel, IN 34991",1979-02-16,Yemen,36.66,Person
6062,Jennifer Payne MD,"USCGC Henry
FPO AE 66896",1972-02-11,Mayotte,98.11,Person
6063,Matthew Young,"7248 Lawson Garden Suite 639
Christensenville, NV 50976",1933-07-18,Vanuatu,61.28,Company
6064,Erica Wong,"6064 Amber Estate
Karlafort, IN 03996",1912-05-15,Congo,6.17,Person
6065,Shaun Holden,"134 James Plaza Suite 692
North Sandra, OK 54662",2018-12-04,Portugal,56.97,Person
6066,Lisa Sanchez,"08361 Joshua Lodge Suite 430
Lake Matthew, AS 33583",1949-08-29,Benin,87.4,Company
6067,Karen Davis,"860 Bartlett Mountain Suite 288
South Michelle, KY 67670",2017-12-15,Guernsey,46.84,Person
6068,Brian Adams,"82269 James Track
Gilmoreville, NV 98925",2006-06-19,Myanmar,40.65,Person
6069,Robert Brown,"92151 Daniel Groves Suite 913
Josephmouth, OH 64081",1947-08-28,Anguilla,0.71,Person
6070,Catherine Merritt,"5572 Edward Unions
West Jennaton, ID 02187",1949-12-16,Nigeria,55.06,Person
6071,Brittany Brooks,"5199 Harmon Cliff
Robinbury, OH 15227",1975-03-29,Cambodia,64.22,Person
6072,Renee Jones,"0323 Rhonda Roads
Deleonmouth, PR 07752",1993-12-31,Belarus,59.44,Person
6073,Tammy Roberson,"56587 Garcia Ports
Martinfurt, NV 87948",1926-06-10,South Georgia and the South Sandwich Islands,89.59,Person
6074,Tyler Anderson,"55184 Kathy Knoll Suite 413
Markton, IN 11092",1913-07-08,Spain,10.14,Company
6075,Matthew Ryan,"5970 York Brooks Suite 419
Port Michele, ID 93625",2001-11-24,Namibia,75.69,Person
6076,Tina Smith,"USNS Romero
FPO AE 36800",2019-07-09,Croatia,36.59,Person
6077,Lauren Johnson,"02213 Buck Mews
Laurieshire, DC 18534",1980-11-02,Martinique,39.32,Person
6078,Joshua Wallace,"PSC 6989, Box 9378
APO AE 77461",1926-11-05,Nigeria,96.77,Person
6079,Anna Byrd,"1341 Vanessa Crest Apt. 120
Brendantown, OK 46605",1959-04-01,Iraq,36.78,Person
6080,Emily Salazar,"5759 Travis Land Apt. 097
Rogerfort, KY 57532",2007-09-05,Gibraltar,29.73,Person
6081,Stephen Wilson,"72007 Herrera Gardens Apt. 030
Fischerside, LA 04693",1976-08-31,Argentina,23.26,Company
6082,Kevin Johnson,"USCGC Lewis
FPO AE 31459",1912-01-01,Portugal,45.38,Person
6083,Donald Werner,"24957 Fowler Gateway
Bondhaven, IL 78644",1977-11-04,San Marino,34.85,Company
6084,James Bryant,"PSC 9171, Box 5472
APO AP 63301",1915-06-04,Fiji,50.52,Person
6085,Tina Watts,"371 Lance Union
Tanyaborough, TN 46107",1948-07-05,Estonia,13.76,Person
6086,Joshua Moore,"7076 Steven Crossing
North Andreshire, AS 79343",1922-11-06,Slovakia (Slovak Republic),64.91,Person
6087,Leon Riley,"9179 Rivera Overpass
Watkinschester, HI 22361",1931-11-20,Cape Verde,98.8,Person
6088,Mariah Powers,"6019 Jeremy Meadows
South Shelley, NJ 28691",1997-04-05,Tajikistan,95.18,Company
6089,Rodney Douglas DVM,"9041 Kerri Roads
Youngmouth, AK 59662",1967-02-21,Spain,45.34,Person
6090,Tiffany Harris,"1476 Justin Knoll
Pennybury, RI 97042",1960-07-04,Iceland,55.03,Person
6091,Melanie Garza,"8283 Christopher Throughway
North Felicia, GU 38270",1939-10-14,Antigua and Barbuda,31.51,Company
6092,Mr. Timothy Rodriguez,"9752 Jackson Square Apt. 798
Andersonmouth, NJ 54369",1987-07-10,Greenland,0.63,Company
6093,Jessica Sanchez,"911 White Common Apt. 411
Lake Cherylshire, AZ 72778",1922-03-13,Pakistan,31.44,Person
6094,Denise Summers,"288 Taylor Stream
Lake David, OH 13733",1969-04-04,Algeria,11.89,Company
6095,Brandon Carpenter,"32032 Savage Valleys
South Scottland, MS 33490",1970-01-26,Guyana,43.0,Company
6096,Christopher Bridges,"6378 Smith Locks
Fergusonburgh, IL 11380",2005-10-28,Tonga,99.06,Person
6097,Benjamin Bender,"PSC 4125, Box 6540
APO AE 53140",1911-10-03,Djibouti,30.92,Person
6098,Anita Phillips,"261 Joshua Extension
Crystalview, OR 60273",1996-02-23,Djibouti,59.66,Person
6099,Jamie Wilson,"14041 Travis Drives
East Christineborough, SC 43795",1915-03-03,Samoa,40.94,Person
6100,Anthony Miller,"02086 Todd Loop Apt. 472
West Madison, IA 64201",1976-01-14,Niger,46.51,Person
6101,Jillian Hodges,"60477 Cochran Way Apt. 328
Lake Angela, VT 54437",1947-03-23,Western Sahara,82.02,Company
6102,Joshua Rivera,"PSC 5098, Box 6108
APO AA 94763",1912-07-26,Liechtenstein,68.68,Company
6103,Mr. Ronald Ellis MD,"567 Mclaughlin Club Apt. 997
Danielleland, KY 55610",1970-03-20,Kuwait,49.07,Person
6104,Timothy Lopez,"Unit 6822 Box 9005
DPO AE 01859",2003-08-27,Norway,79.49,Person
6105,Wendy West,"9500 Allen Knolls Apt. 692
Lambertfurt, NH 16673",2014-08-20,Heard Island and McDonald Islands,27.59,Person
6106,Lynn Zimmerman,"PSC 7154, Box 5756
APO AE 04658",1966-12-09,Cayman Islands,9.11,Company
6107,Anthony Bowers,"35018 Jeffrey Walk
New Amandachester, MA 90556",1939-09-26,Korea,39.52,Company
6108,Carol Ward,"8423 Jennifer Mills
South Ericaborough, NJ 45347",1935-09-06,Barbados,59.22,Person
6109,Melanie Mcmillan,"5708 Butler Forest Suite 451
Brianton, VI 33360",1928-04-22,Greenland,23.23,Person
6110,Kyle Smith,"07513 Edward Track Suite 195
West Cindyton, VI 68643",1915-02-15,France,74.51,Company
6111,Brittany Wallace,"7633 Morrow Centers
South Andrew, NV 35559",1940-03-10,Pakistan,48.37,Company
6112,Tanya Delgado,"32568 Julia Summit
New Jessica, AR 84713",1919-09-20,New Caledonia,41.97,Company
6113,Thomas Bullock,"4304 Pacheco Viaduct Apt. 748
Dianaberg, ID 61685",1994-06-27,Gabon,23.63,Person
6114,Jeffery Clay,"6086 Jon Trail
Jasonberg, MA 23811",1910-03-13,United States of America,81.75,Person
6115,Sarah Humphrey,"6052 Christopher Prairie
New Kimberly, HI 60192",1917-04-16,Indonesia,32.36,Company
6116,Connor Smith,"Unit 9729 Box 1193
DPO AP 39747",2015-07-09,Singapore,88.98,Person
6117,Allison Smith,"916 Charles Islands Apt. 817
Fostermouth, OR 44176",1980-06-26,Fiji,5.1,Company
6118,Jill Davis,"210 Mccarthy Meadow
Timothyville, VT 11695",1995-06-27,Denmark,33.6,Person
6119,Michael Kelly III,"973 Maxwell Skyway
Claytonland, UT 65599",1946-11-30,Turks and Caicos Islands,49.52,Company
6120,James Griffith,"0491 Tara Squares Suite 775
Fisherberg, NM 89345",1929-10-09,Yemen,72.44,Person
6121,Kimberly Rojas,"3585 Gonzalez Drive
Bellmouth, FL 34598",1946-09-23,Belize,44.14,Company
6122,Abigail Tran,"8953 Smith Inlet Apt. 608
South Sharonfort, AK 64282",2001-08-19,Kenya,55.66,Company
6123,Matthew Nash,"4999 Carly Loaf Apt. 110
Reynoldsfurt, NY 52173",2003-04-28,United Kingdom,81.9,Person
6124,Jay Blair,"060 Alicia Viaduct Suite 644
Port Mckenzie, MT 11422",2000-07-03,Sierra Leone,67.0,Person
6125,John Bates,"5335 Beltran Crossing Apt. 451
Bakerborough, HI 02341",2008-05-06,Ethiopia,60.94,Person
6126,Anna Noble,"03560 Marsh Port
Johnsonside, UT 47026",1915-04-02,Congo,47.99,Company
6127,Susan Harrison,"PSC 0201, Box 8638
APO AP 89326",1982-08-26,Uzbekistan,16.75,Person
6128,Ann Robles,"3594 Hernandez Valleys
Nielsentown, NC 34486",1975-01-30,Guinea,82.3,Company
6129,David Cunningham,"91356 Little Passage
West Kerri, MN 41411",1983-02-04,Morocco,95.77,Person
6130,Joseph Barnes,"1839 Madeline Corner Suite 917
South Michael, SC 25529",2003-04-24,Iraq,85.61,Company
6131,Thomas Gaines MD,"0545 Nancy Port
Gallegosfurt, PW 68162",1916-06-16,Spain,11.54,Company
6132,Diamond Cantu,"86660 Laura Tunnel
Williamborough, SD 58278",1956-06-16,Trinidad and Tobago,59.67,Person
6133,Richard Gross,"1959 Justin Road
Lake Jacobborough, OH 70407",1967-05-14,Brunei Darussalam,21.28,Person
6134,Mary Smith,"05357 Valencia Wall Apt. 266
Moniqueview, WY 58967",1973-11-14,Bulgaria,9.37,Company
6135,Joshua Rogers,"0750 Ronald Club
Morrowberg, NE 50042",1937-01-05,Romania,64.58,Person
6136,Brent Fitzgerald,"3914 Tyler Land
New Meredith, VI 05830",1943-12-21,Bosnia and Herzegovina,10.53,Company
6137,Travis Bryant,"144 Jason Park
Myershaven, HI 50955",2024-09-10,Azerbaijan,7.71,Person
6138,Laura Calhoun DVM,"7043 John Via
Bradleyburgh, AS 37601",2001-10-04,Andorra,99.14,Company
6139,Angela Russell,"Unit 2927 Box 0570
DPO AA 06644",1937-08-01,Guernsey,86.59,Company
6140,Kimberly Wilson,"54820 Lowe Trafficway Suite 765
East Michellefurt, MT 09317",1939-06-27,Iraq,65.08,Company
6141,Jason Russo,"1440 Cindy Expressway
Stephaniemouth, NV 30101",2003-06-12,Saint Kitts and Nevis,70.6,Person
6142,Jennifer Norman,"7531 Deborah Ranch Suite 753
Wilsonchester, IA 88210",1967-08-14,Moldova,45.99,Person
6143,Juan Hancock,"52766 Beck Islands Apt. 236
North Connor, CO 35841",1988-04-27,Cameroon,78.19,Person
6144,Vanessa Rios,"2362 Cordova Estates
South Jennifer, AS 07379",1942-11-03,Saint Helena,98.17,Person
6145,Ryan Cortez,"50144 Evan Harbors Suite 070
East Daniel, VA 05367",1942-10-01,Western Sahara,5.52,Company
6146,Sean Baker,"053 Williams Mount Apt. 119
Garrettville, ME 66797",1922-11-29,Switzerland,8.28,Person
6147,Christopher Richards,"3971 Kent Points Suite 383
Wesleyside, DC 63368",1983-07-21,Gibraltar,16.51,Company
6148,Keith Huang,"745 Martin Lane Apt. 939
Evansview, NC 80888",2003-02-06,Mayotte,51.33,Company
6149,Elizabeth Thompson,"66913 Lee Valley
Karenbury, SC 59705",1986-04-14,Senegal,62.54,Company
6150,Allison Douglas,"54634 Jennifer Manor Suite 490
Emilyberg, MI 02214",1924-08-02,Cambodia,48.86,Person
6151,Richard Graham Jr.,"67853 Arnold Greens Apt. 731
West Cynthiaburgh, SD 38505",1986-02-10,Guadeloupe,91.51,Company
6152,Melissa Shields,"7763 Charles Ports Suite 764
North Samanthachester, AK 02553",1919-08-17,Bangladesh,49.66,Person
6153,Jessica Ellison,"56729 Travis Grove
Lake Michellemouth, AL 54679",2021-10-26,Gambia,98.31,Company
6154,Kim Cruz,"332 James Crossroad
North Stephanie, CA 08983",1909-07-19,Palau,30.77,Company
6155,David Tran,"7470 Lynch Run Apt. 754
North Nicole, DC 68552",1999-02-18,Estonia,35.17,Company
6156,Deborah Morales,"0986 Ryan Rapid
Ruthfort, GA 81168",1911-09-03,Bangladesh,88.8,Company
6157,Hannah Miller,"63739 Vanessa Neck
North Linda, MA 18787",1914-09-12,Latvia,27.44,Person
6158,Maria Price,"282 Melissa View
New Aaronland, MA 19371",2010-07-27,Iceland,22.65,Person
6159,Douglas Bailey,"93642 Thomas Crossing
Port Sarahmouth, FM 15077",2000-06-02,Indonesia,51.16,Company
6160,Brittney Leon,"6965 Dixon Heights Apt. 217
South Daniel, ID 86189",1965-11-11,Eritrea,50.97,Person
6161,Eduardo Lutz,"0402 Sanchez Port Suite 945
West James, CA 51112",1950-01-20,Swaziland,77.49,Company
6162,Miranda Irwin,"51482 Ashley Hollow
Davidbury, OR 22849",1965-03-21,Micronesia,80.18,Company
6163,Alexander Gray,"36087 Martha Vista
Marieshire, VT 03616",1957-11-18,Korea,1.06,Person
6164,Kaitlyn Mullins,"USNS Gregory
FPO AE 18265",1956-04-07,Nepal,15.4,Company
6165,Cindy Watts,"3944 Roberts View Suite 541
Stevenside, AL 27997",1949-05-26,Swaziland,49.85,Person
6166,Nicholas Brown,"87060 David Freeway Apt. 495
Brianland, TX 11825",1911-06-12,Australia,39.55,Company
6167,Kristen Reed,"52246 Hutchinson Stravenue
Brianamouth, GU 49986",1992-08-05,Bolivia,2.39,Person
6168,Daniel Berg,"46315 Kelli Landing
Davisside, OH 28209",1978-02-24,Sierra Leone,6.87,Person
6169,Ricky Young,"8214 Ellis River
West Brittanyshire, NE 49137",1975-11-06,Gabon,96.35,Company
6170,Elizabeth Jackson,"7454 Meagan Locks Apt. 373
East Erika, IN 45223",1987-10-08,Lithuania,91.42,Person
6171,Pamela Ramsey,"78493 Mayo Plaza
Lake Kimberlyton, VA 56283",1944-09-01,Tanzania,68.66,Person
6172,Amy Lee,"9320 Heather Lodge Apt. 429
Thompsonborough, AR 41219",1967-01-15,Saudi Arabia,71.91,Company
6173,Latoya Nielsen,"915 Williams Alley Suite 391
East Kathleen, NV 68632",1985-05-30,Northern Mariana Islands,42.96,Company
6174,Ann Nielsen,"0387 Jackson Wells Suite 030
Johnborough, GU 02919",1939-09-27,Burundi,37.12,Person
6175,Robert Wu,"14946 Moore Extension
South Mollyhaven, OH 70344",1971-04-26,Venezuela,69.95,Person
6176,Matthew Young,"87676 Berry Burgs Suite 635
Jacobhaven, GA 59101",1974-05-05,Serbia,63.58,Company
6177,Andrew Cisneros,"729 Theresa Stravenue
Port Kevinhaven, IN 17346",2005-04-17,Mali,25.77,Company
6178,Lindsey Hayes,"355 Quinn Stream Suite 678
Williamston, LA 07002",1910-10-01,Guyana,75.73,Company
6179,Joann Friedman,"3872 Davis Ferry Apt. 147
South Daniel, OR 89869",1966-09-09,Djibouti,87.77,Person
6180,Kimberly Rogers,"95086 Barnes Spring
West Sara, ME 17396",2012-07-24,Palau,62.69,Person
6181,Charlotte Garcia,"604 Bryan Drives
Bankstown, RI 21941",2013-05-11,Central African Republic,29.05,Company
6182,Johnathan Clark,"215 Little Stravenue Apt. 194
New Nancyhaven, MT 80642",2007-01-23,Nigeria,79.51,Person
6183,Amanda Ortiz,"18830 Moran Neck Suite 109
New Markfort, DE 69151",1954-03-28,Denmark,47.44,Company
6184,Devin Mcguire,"8842 Emily Plain Apt. 431
Port Shaun, LA 35613",1987-03-06,Hungary,97.54,Person
6185,Christopher White,"096 Weiss Junctions Apt. 670
West Jennifer, WY 94650",1927-05-25,Saint Martin,85.27,Person
6186,Ruben Williams,"12797 Myers Street
West Brittanystad, PW 74634",1914-07-08,Lao People's Democratic Republic,49.02,Company
6187,James Cooper,"2611 Taylor Knolls Apt. 927
Johnsonville, ID 36632",1974-01-01,Peru,65.88,Person
6188,Erik Thompson,"Unit 5349 Box 4048
DPO AE 87357",1925-08-29,Mozambique,11.53,Person
6189,Kara Young,"01619 Douglas Path Apt. 489
Raymondmouth, IN 81903",1960-10-18,Kenya,40.32,Person
6190,Dylan Sosa,"7687 Christopher Valley
Lake Michaelton, CT 52113",1975-05-16,Morocco,36.86,Person
6191,Eric Bonilla,"014 Gregory Roads
Petersonchester, PR 32998",1930-07-23,Portugal,37.95,Person
6192,Alyssa Becker,"871 James Knolls
Danielleport, PW 21683",1916-07-10,Lao People's Democratic Republic,89.89,Person
6193,Margaret Wallace,"PSC 5404, Box 5897
APO AP 18303",1948-03-07,Guernsey,46.12,Company
6194,Karen Bates,"7220 Mitchell Motorway
Gabrielleland, GU 98517",1920-09-08,Samoa,30.35,Person
6195,Jonathan Johnson,"5912 Cole Mountain Apt. 910
New Kim, CT 39937",1985-08-22,Cape Verde,31.33,Person
6196,Kristen Baker,"599 Charles Course Suite 763
Lake Brandon, MN 62155",1927-11-10,Malawi,94.06,Company
6197,Linda Hall,"14161 Kerr Landing Suite 940
Josephland, CA 59325",1916-04-29,Tajikistan,15.17,Company
6198,Catherine Johnson,"81157 Morales Drive
Port Jessica, AZ 77978",2003-05-27,Korea,37.68,Person
6199,Mrs. Tina Frye PhD,"99229 Becker Freeway
North Jonathan, TX 78332",1972-08-03,Madagascar,46.48,Person
6200,Debra Meza,"78672 Andrea Mills
Destinyside, GU 59207",1936-06-16,Costa Rica,7.3,Person
6201,Brianna Gomez,"Unit 2530 Box 1284
DPO AE 17426",1943-01-27,Iraq,0.2,Company
6202,Zachary Oconnor,"98787 Jim Shore
Wilsonland, FM 59023",1989-08-23,Niue,65.39,Company
6203,Glenn Wheeler,"39022 Joseph Ports
South Lisa, NM 88665",1964-09-22,French Southern Territories,3.45,Person
6204,Chris Rodriguez,"71113 Stephanie Lakes
West Gabriel, UT 91287",1964-02-24,Guadeloupe,33.98,Person
6205,Patrick Dorsey,"2024 Wilson Spur
Griffinfort, NH 83149",2003-03-20,France,54.95,Company
6206,Jacob Medina,"4396 Briggs Pass
West Tristan, NJ 01836",2005-12-16,China,64.63,Person
6207,Donald Patel,"326 Rachel Cape
South Adam, ID 32696",1973-11-10,Bahrain,50.93,Person
6208,Michael Davis,"8978 Johnathan Glens
West Scottborough, OK 32621",1980-03-04,Bahrain,93.45,Company
6209,Alex Manning,"8316 Robert Gardens Suite 288
Cunninghamville, IL 21796",1945-07-18,Central African Republic,42.45,Company
6210,Adam Garner PhD,"86246 Colin Extensions
New Justinborough, MN 13486",1989-09-28,Libyan Arab Jamahiriya,85.79,Company
6211,Glenn Brennan,"7430 Cook Mountain
Michaelfort, NM 05747",1980-08-06,Uzbekistan,98.82,Company
6212,Christopher Pena,"6618 Timothy Ridges
Nelsonberg, MN 57999",2014-06-24,Saint Vincent and the Grenadines,72.61,Person
6213,Peter Porter,"01732 Melissa Burgs Apt. 304
Dawsonbury, AR 85940",1930-06-06,Kuwait,2.99,Person
6214,Mark Brown,"9158 Michael Motorway Suite 963
Danieltown, ID 71476",1921-06-11,Syrian Arab Republic,23.28,Company
6215,Cynthia Ramirez,"211 Gonzales Shoals
Robertoport, IL 41860",1986-05-19,Netherlands Antilles,49.9,Person
6216,Christian Gordon,"60029 Browning Terrace
Snowland, ID 05937",1937-03-23,Saint Pierre and Miquelon,19.98,Person
6217,David Sharp,"1833 Tara Corner
Stephanieshire, OK 66811",2008-12-05,Chile,8.26,Person
6218,Mary Davis,"3016 Jessica Passage Suite 543
West Ericamouth, VI 82807",2024-04-28,United States Minor Outlying Islands,60.11,Person
6219,Christina Bradley,"68385 Shepard Shoal Suite 002
Jacquelineshire, NC 68006",1986-01-23,Congo,7.12,Person
6220,David Lopez,"402 Bennett Loaf
East Nicolehaven, VA 08584",1949-07-31,Seychelles,96.81,Company
6221,Michele Riggs,"3908 Kathryn Bridge
South Anne, UT 98763",2001-05-24,Nepal,85.19,Company
6222,Emily Shannon,"2431 Lee Port
Johnsonfort, ND 14481",1992-01-27,Cook Islands,49.83,Company
6223,Luis Benitez,"4209 James Mount
Wagnerville, KY 56866",1938-11-28,Nauru,88.78,Person
6224,James Arellano,"70019 Li Port Suite 065
Kimberlyhaven, IL 52361",1938-02-09,Djibouti,51.12,Person
6225,Tammy Davis,"307 David Mountains Suite 709
Jamesfort, MS 66944",2019-01-19,Azerbaijan,16.26,Company
6226,Brandon Simon,"490 Gregory Green Apt. 428
Port Lori, PR 45505",1998-12-20,Ireland,17.92,Person
6227,Alexa Bass,"1949 Jeremy Loaf
Richardsonberg, MH 86120",1990-10-03,Syrian Arab Republic,10.17,Company
6228,Adam Collins,"5945 Brandon Ports Apt. 888
East Andreahaven, GU 57420",1984-10-08,Palestinian Territory,30.2,Company
6229,Jeffery Chavez,"5119 Burns Mills Apt. 818
Gutierrezstad, ID 09019",1989-04-30,American Samoa,1.69,Company
6230,Kathryn Anderson,"56745 Stephanie Shoal Suite 003
West Briana, FL 09978",1909-11-23,Kyrgyz Republic,75.37,Company
6231,Jeffery Stone,"81636 Teresa Branch Suite 222
New Christopher, LA 79065",2013-08-03,Dominican Republic,16.17,Person
6232,Laura Warren,"03012 Ronald Lakes Suite 260
Lake Matthewchester, AZ 76218",1996-06-10,Peru,98.65,Company
6233,Karen Bishop,"086 Wilcox Stream
Andersonbury, MP 91456",2000-04-29,El Salvador,72.82,Company
6234,Chad Sanders,"152 Amy Fall
East Marcusport, WY 67135",1974-03-26,Venezuela,56.1,Company
6235,Colton Beasley,"4564 Cooper Mountains
Thomasfort, VT 31084",1910-04-23,Gabon,31.02,Company
6236,Amy Benson,"PSC 7812, Box 8515
APO AE 56728",1928-11-03,Guinea,18.96,Person
6237,Nancy Rodgers,"588 Dakota Cape Suite 332
South Marilyn, MI 38689",1985-06-26,Belarus,94.85,Person
6238,Tiffany Melton DVM,"83075 Jay Orchard
Manuelshire, GU 32832",1941-10-27,Jersey,48.45,Company
6239,Jonathan Carter,"7468 Rodriguez Mountain
Taylorhaven, DC 61606",1973-03-27,Comoros,4.79,Company
6240,Thomas Green,"0016 Reed Ridge
Caseyton, PR 11492",2004-10-20,Estonia,78.77,Company
6241,Randy Martin,"641 Odom Brooks
Justinbury, MP 88629",2018-10-13,French Southern Territories,12.03,Person
6242,Carlos Espinoza,"13638 Park Brooks
Ballardchester, KY 92643",2002-12-24,Uzbekistan,94.47,Company
6243,Whitney Gomez,"2143 Flowers Union Suite 360
Ginachester, MT 50752",1979-10-08,Svalbard & Jan Mayen Islands,75.1,Company
